,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
241,Paragon of Modernity,,4.0,{4},2.0,2.0,,"Flying
{3}: Paragon of Modernity gets +1/+1 until end of turn. If exactly three colors of mana were spent to activate this ability, put a +1/+1 counter on it instead.",common,Flying,,"Artifact, Creature"
242,Quick-Draw Dagger,,3.0,{3},,,,"Flash
When Quick-Draw Dagger enters the battlefield, attach it to target creature you control. That creature gains first strike until end of turn.
Equipped creature gets +1/+1.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",common,"Equip, Flash",,Artifact
243,Scuttling Butler,,3.0,{3},4.0,1.0,,"At the beginning of combat on your turn, if you control two or more multicolored permanents, Scuttling Butler gains double strike until end of turn.",uncommon,,,"Artifact, Creature"
244,Suspicious Bookcase,,2.0,{2},0.0,4.0,,"Defender
{3}, {T}: Target creature can't be blocked this turn.",uncommon,Defender,,"Artifact, Creature"
245,Unlicensed Hearse,,2.0,{2},,,,"{T}: Exile up to two target cards from a single graveyard.
Unlicensed Hearse's power and toughness are each equal to the number of cards exiled with it.
Crew 2",rare,Crew,,Artifact
246,Botanical Plaza,,0.0,,,,,"Botanical Plaza enters the battlefield tapped.
{T}: Add {G} or {W}.
{2}{G}{W}, {T}, Sacrifice Botanical Plaza: Draw a card.",common,,,Land
247,Brokers Hideout,,0.0,,,,,"When Brokers Hideout enters the battlefield, sacrifice it. When you do, search your library for a basic Forest, Plains, or Island card, put it onto the battlefield tapped, then shuffle and you gain 1 life.",common,,,Land
248,Cabaretti Courtyard,,0.0,,,,,"When Cabaretti Courtyard enters the battlefield, sacrifice it. When you do, search your library for a basic Mountain, Forest, or Plains card, put it onto the battlefield tapped, then shuffle and you gain 1 life.",common,,,Land
249,Jetmir's Garden,,0.0,,,,,"({T}: Add {R}, {G}, or {W}.)
Jetmir's Garden enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,Cycling,,Land
250,Maestros Theater,,0.0,,,,,"When Maestros Theater enters the battlefield, sacrifice it. When you do, search your library for a basic Island, Swamp, or Mountain card, put it onto the battlefield tapped, then shuffle and you gain 1 life.",common,,,Land
251,Obscura Storefront,,0.0,,,,,"When Obscura Storefront enters the battlefield, sacrifice it. When you do, search your library for a basic Plains, Island, or Swamp card, put it onto the battlefield tapped, then shuffle and you gain 1 life.",common,,,Land
252,Racers' Ring,,0.0,,,,,"Racers' Ring enters the battlefield tapped.
{T}: Add {R} or {G}.
{2}{R}{G}, {T}, Sacrifice Racers' Ring: Draw a card.",common,,,Land
253,Raffine's Tower,,0.0,,,,,"({T}: Add {W}, {U}, or {B}.)
Raffine's Tower enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,Cycling,,Land
254,Riveteers Overlook,,0.0,,,,,"When Riveteers Overlook enters the battlefield, sacrifice it. When you do, search your library for a basic Swamp, Mountain, or Forest card, put it onto the battlefield tapped, then shuffle and you gain 1 life.",common,,,Land
255,Skybridge Towers,,0.0,,,,,"Skybridge Towers enters the battlefield tapped.
{T}: Add {W} or {U}.
{2}{W}{U}, {T}, Sacrifice Skybridge Towers: Draw a card.",common,,,Land
256,Spara's Headquarters,,0.0,,,,,"({T}: Add {G}, {W}, or {U}.)
Spara's Headquarters enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,Cycling,,Land
257,Tramway Station,,0.0,,,,,"Tramway Station enters the battlefield tapped.
{T}: Add {B} or {R}.
{2}{B}{R}, {T}, Sacrifice Tramway Station: Draw a card.",common,,,Land
258,Waterfront District,,0.0,,,,,"Waterfront District enters the battlefield tapped.
{T}: Add {U} or {B}.
{2}{U}{B}, {T}, Sacrifice Waterfront District: Draw a card.",common,,,Land
259,Xander's Lounge,,0.0,,,,,"({T}: Add {U}, {B}, or {R}.)
Xander's Lounge enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,Cycling,,Land
260,Ziatora's Proving Ground,,0.0,,,,,"({T}: Add {B}, {R}, or {G}.)
Ziatora's Proving Ground enters the battlefield tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,Cycling,,Land
