,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
255,Rural Recruit,G,4.0,{3}{G},1.0,1.0,,"Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
When Rural Recruit enters the battlefield, create a 3/1 green Boar creature token.",common,Training,,Creature
256,Sawblade Slinger,G,4.0,{3}{G},4.0,3.0,,"When Sawblade Slinger enters the battlefield, choose up to one —
• Destroy target artifact an opponent controls.
• Sawblade Slinger fights target Zombie an opponent controls.",uncommon,Fight,,Creature
257,Sheltering Boughs,G,3.0,{2}{G},,,,"Enchant creature
When Sheltering Boughs enters the battlefield, draw a card.
Enchanted creature gets +1/+3.",common,Enchant,,Enchantment
258,Snarling Wolf,G,1.0,{G},1.0,1.0,,{1}{G}: Snarling Wolf gets +2/+2 until end of turn. Activate only once each turn.,common,,,Creature
259,Spiked Ripsaw,G,3.0,{2}{G},,,,"Equipped creature gets +3/+3.
Whenever equipped creature attacks, you may sacrifice a Forest. If you do, that creature gains trample until end of turn.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",uncommon,Equip,,Artifact
260,Splendid Reclamation,G,4.0,{3}{G},,,,Return all land cards from your graveyard to the battlefield tapped.,rare,,,Sorcery
261,Spore Crawler,G,3.0,{2}{G},3.0,2.0,,"When Spore Crawler dies, draw a card.",common,,,Creature
262,Sporeback Wolf,G,2.0,{1}{G},2.0,2.0,,"As long as it's your turn, Sporeback Wolf gets +0/+2.",common,,,Creature
263,Toxic Scorpion,G,2.0,{1}{G},1.0,1.0,,"Deathtouch
When Toxic Scorpion enters the battlefield, another target creature you control gains deathtouch until end of turn.",common,Deathtouch,,Creature
264,Ulvenwald Oddity,G,4.0,{2}{G}{G},4.0,4.0,,"Trample, haste
{5}{G}{G}: Transform Ulvenwald Oddity.",rare,"Haste, Trample, Transform",,Creature
265,Ulvenwald Behemoth,G,4.0,,8.0,8.0,,"Trample, haste
Other creatures you control get +1/+1 and have trample and haste.",rare,"Haste, Trample",,Creature
266,Weaver of Blossoms,G,3.0,{2}{G},2.0,3.0,,"{T}: Add one mana of any color.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",common,Daybound,,Creature
267,Blossom-Clad Werewolf,G,3.0,,3.0,4.0,,"{T}: Add two mana of any one color.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",common,Nightbound,,Creature
268,Witch's Web,G,2.0,{1}{G},,,,Target creature gets +3/+3 and gains reach until end of turn. Untap it.,common,,,Instant
269,Wolf Strike,G,3.0,{2}{G},,,,Target creature you control gets +2/+0 until end of turn if it's night. Then it deals damage equal to its power to target creature you don't control.,common,,,Instant
270,Wolfkin Outcast,G,6.0,{5}{G},5.0,4.0,,"This spell costs {2} less to cast if you control a Wolf or Werewolf.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature
271,Wedding Crasher,G,6.0,,6.0,5.0,,"Whenever Wedding Crasher or another Wolf or Werewolf you control dies, draw a card.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature
272,Ancient Lumberknot,"B, G",4.0,{2}{B}{G},1.0,4.0,,Each creature you control with toughness greater than its power assigns combat damage equal to its toughness rather than its power.,uncommon,,,Creature
273,"Anje, Maid of Dishonor","B, R",4.0,{2}{B}{R},4.0,5.0,,"Whenever Anje, Maid of Dishonor and/or one or more other Vampires enter the battlefield under your control, create a Blood token. This ability triggers only once each turn. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{2}, Sacrifice another creature or a Blood token: Each opponent loses 2 life and you gain 2 life.",rare,,Legendary,Creature
274,Bloodtithe Harvester,"B, R",2.0,{B}{R},3.0,2.0,,"When Bloodtithe Harvester enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
{T}, Sacrifice Bloodtithe Harvester: Target creature gets -X/-X until end of turn, where X is twice the number of Blood tokens you control. Activate only as a sorcery.",uncommon,,,Creature
275,Brine Comber,"U, W",3.0,{1}{W}{U},1.0,1.0,,"Whenever Brine Comber enters the battlefield or becomes the target of an Aura spell, create a 1/1 white Spirit creature token with flying.
Disturb {W}{U} (You may cast this card from your graveyard transformed for its disturb cost.)",uncommon,"Disturb, Transform",,Creature
276,Brinebound Gift,"U, W",3.0,,,,,"Enchant creature
Whenever Brinebound Gift enters the battlefield or enchanted creature becomes the target of an Aura spell, create a 1/1 white Spirit creature token with flying.
If Brinebound Gift would be put into a graveyard from anywhere, exile it instead.",uncommon,Enchant,,Enchantment
277,Child of the Pack,"G, R",4.0,{2}{R}{G},2.0,5.0,,"{2}{R}{G}: Create a 2/2 green Wolf creature token.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature
278,Savage Packmate,"G, R",4.0,,5.0,5.0,,"Trample
Other creatures you control get +1/+0.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,"Nightbound, Trample",,Creature
279,"Dorothea, Vengeful Victim","U, W",2.0,{W}{U},4.0,4.0,,"Flying
When Dorothea, Vengeful Victim attacks or blocks, sacrifice it at end of combat.
Disturb {1}{W}{U} (You may cast this card from your graveyard transformed for its disturb cost.)",rare,"Disturb, Flying, Transform",Legendary,Creature
280,Dorothea's Retribution,"U, W",2.0,,,,,"Enchant creature
Enchanted creature has ""Whenever this creature attacks, create a 4/4 white Spirit creature token with flying that's tapped and attacking. Sacrifice that token at end of combat.""
If Dorothea's Retribution would be put into a graveyard from anywhere, exile it instead.",rare,"Enchant, Flying",,Enchantment
281,"Edgar, Charmed Groom","B, W",4.0,{2}{W}{B},4.0,4.0,,"Other Vampires you control get +1/+1.
When Edgar, Charmed Groom dies, return it to the battlefield transformed under its owner's control.",rare,Transform,Legendary,Creature
282,Edgar Markov's Coffin,"B, W",4.0,,,,,"At the beginning of your upkeep, create a 1/1 white and black Vampire creature token with lifelink and put a bloodline counter on Edgar Markov's Coffin. Then if there are three or more bloodline counters on it, remove those counters and transform it.",rare,Transform,Legendary,Artifact
283,"Eruth, Tormented Prophet","R, U",3.0,{1}{U}{R},2.0,4.0,,"If you would draw a card, exile the top two cards of your library instead. You may play those cards this turn.",rare,,Legendary,Creature
284,"Grolnok, the Omnivore","G, U",4.0,{2}{G}{U},3.0,3.0,,"Whenever a Frog you control attacks, mill three cards.
Whenever a permanent card is put into your graveyard from your library, exile it with a croak counter on it.
You may play lands and cast spells from among cards you own in exile with croak counters on them.",rare,Mill,Legendary,Creature
285,"Halana and Alena, Partners","G, R",4.0,{2}{R}{G},2.0,3.0,,"First strike, reach
At the beginning of combat on your turn, put X +1/+1 counters on another target creature you control, where X is Halana and Alena's power. That creature gains haste until end of turn.",rare,"First strike, Reach",Legendary,Creature
286,"Kaya, Geist Hunter","B, W",3.0,{1}{W}{B},,,3.0,"[+1]: Creatures you control gain deathtouch until end of turn. Put a +1/+1 counter on up to one target creature token you control.
[−2]: Until end of turn, if one or more tokens would be created under your control, twice that many of those tokens are created instead.
[−6]: Exile all cards from all graveyards, then create a 1/1 white Spirit creature token with flying for each card exiled this way.",mythic,,Legendary,Planeswalker
287,Markov Purifier,"B, W",3.0,{1}{W}{B},2.0,3.0,,"Lifelink
At the beginning of your end step, if you gained life this turn, you may pay {2}. If you do, draw a card.",uncommon,Lifelink,,Creature
288,Markov Waltzer,"R, W",4.0,{2}{R}{W},1.0,3.0,,"Flying, haste
At the beginning of combat on your turn, up to two target creatures you control each get +1/+0 until end of turn.",uncommon,"Flying, Haste",,Creature
289,"Odric, Blood-Cursed","R, W",3.0,{1}{R}{W},3.0,3.0,,"When Odric, Blood-Cursed enters the battlefield, create X Blood tokens, where X is the number of abilities from among flying, first strike, double strike, deathtouch, haste, hexproof, indestructible, lifelink, menace, reach, trample, and vigilance found among creatures you control. (Count each ability only once.)",rare,,Legendary,Creature
290,Old Rutstein,"B, G",3.0,{1}{B}{G},1.0,4.0,,"When Old Rutstein enters the battlefield or at the beginning of your upkeep, mill a card. If a land card is milled this way, create a Treasure token. If a creature card is milled this way, create a 1/1 green Insect creature token. If a noncreature, nonland card is milled this way, create a Blood token.",rare,Mill,Legendary,Creature
291,"Olivia, Crimson Bride","B, R",6.0,{4}{B}{R},3.0,4.0,,"Flying, haste
Whenever Olivia, Crimson Bride attacks, return target creature card from your graveyard to the battlefield tapped and attacking. It gains ""When you don't control a legendary Vampire, exile this creature.""",mythic,"Flying, Haste",Legendary,Creature
292,Runo Stromkirk,"B, U",3.0,{1}{U}{B},1.0,4.0,,"Flying
When Runo Stromkirk enters the battlefield, put up to one target creature card from your graveyard on top of your library.
At the beginning of your upkeep, look at the top card of your library. You may reveal that card. If a creature card with mana value 6 or greater is revealed this way, transform Runo Stromkirk.",rare,"Flying, Transform",Legendary,Creature
293,"Krothuss, Lord of the Deep","B, U",3.0,,3.0,5.0,,"Flying
Whenever Krothuss, Lord of the Deep attacks, create a tapped and attacking token that's a copy of another target attacking creature. If that creature is a Kraken, Leviathan, Octopus, or Serpent, create two of those tokens instead.",rare,Flying,Legendary,Creature
294,Sigardian Paladin,"G, W",4.0,{2}{G}{W},4.0,4.0,,"As long as you've put one or more +1/+1 counters on a creature this turn, Sigardian Paladin has trample and lifelink.
{1}{G}{W}: Target creature you control with a +1/+1 counter on it gains trample and lifelink until end of turn.",uncommon,,,Creature
295,Skull Skaab,"B, U",2.0,{U}{B},2.0,2.0,,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
Whenever a creature you control exploits a nontoken creature, create a 2/2 black Zombie creature token.",uncommon,Exploit,,Creature
296,"Torens, Fist of the Angels","G, W",3.0,{1}{G}{W},2.0,2.0,,"Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever you cast a creature spell, create a 1/1 green and white Human Soldier creature token with training.",rare,Training,Legendary,Creature
297,Vilespawn Spider,"G, U",2.0,{G}{U},2.0,3.0,,"Reach
At the beginning of your upkeep, mill a card. (Put the top card of your library into your graveyard.)
{2}{G}{U}, {T}, Sacrifice Vilespawn Spider: Create a 1/1 green Insect creature token for each creature card in your graveyard. Activate only as a sorcery.",uncommon,"Mill, Reach",,Creature
298,Wandering Mind,"R, U",3.0,{1}{U}{R},2.0,1.0,,"Flying
When Wandering Mind enters the battlefield, look at the top six cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",uncommon,Flying,,Creature
299,Blood Servitor,C,3.0,{3},2.0,2.0,,"When Blood Servitor enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",common,,,"Artifact, Creature"
300,Boarded Window,C,3.0,{3},,,,"Creatures attacking you get -1/-0.
At the beginning of each end step, if you were dealt 4 or more damage this turn, exile Boarded Window.",uncommon,,,Artifact
301,Ceremonial Knife,C,1.0,{1},,,,"Equipped creature gets +1/+0 and has ""Whenever this creature deals combat damage, create a Blood token."" (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact
302,Dollhouse of Horrors,C,5.0,{5},,,,"{1}, {T}, Exile a creature card from your graveyard: Create a token that's a copy of the exiled card, except it's a 0/0 Construct artifact in addition to its other types and it has ""This creature gets +1/+1 for each Construct you control."" It gains haste until end of turn. Activate only as a sorcery.",rare,,,Artifact
303,Foreboding Statue,C,3.0,{3},1.0,2.0,,"{T}: Add one mana of any color. Put an omen counter on Foreboding Statue.
At the beginning of your end step, if there are three or more omen counters on Foreboding Statue, untap it, then transform it.",uncommon,Transform,,"Artifact, Creature"
304,Forsaken Thresher,C,3.0,,5.0,5.0,,"At the beginning of your precombat main phase, add one mana of any color.",uncommon,,,"Artifact, Creature"
305,Honored Heirloom,C,3.0,{3},,,,"{T}: Add one mana of any color.
{2}, {T}: Exile target card from a graveyard.",common,,,Artifact
306,Investigator's Journal,C,2.0,{2},,,,"Investigator's Journal enters the battlefield with a number of suspect counters on it equal to the greatest number of creatures a player controls.
{2}, {T}, Remove a suspect counter from Investigator's Journal: Draw a card.
{2}, Sacrifice Investigator's Journal: Draw a card.",rare,,,Artifact
307,Lantern of the Lost,C,1.0,{1},,,,"When Lantern of the Lost enters the battlefield, exile target card from a graveyard.
{1}, {T}, Exile Lantern of the Lost: Exile all cards from all graveyards, then draw a card.",uncommon,,,Artifact
308,Wedding Invitation,C,2.0,{2},,,,"When Wedding Invitation enters the battlefield, draw a card.
{T}, Sacrifice Wedding Invitation: Target creature can't be blocked this turn. If it's a Vampire, it also gains lifelink until end of turn.",common,,,Artifact
309,Deathcap Glade,L,0.0,,,,,"Deathcap Glade enters the battlefield tapped unless you control two or more other lands.
{T}: Add {B} or {G}.",rare,,,Land
310,Dreamroot Cascade,L,0.0,,,,,"Dreamroot Cascade enters the battlefield tapped unless you control two or more other lands.
{T}: Add {G} or {U}.",rare,,,Land
311,Evolving Wilds,L,0.0,,,,,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",common,,,Land
312,Shattered Sanctum,L,0.0,,,,,"Shattered Sanctum enters the battlefield tapped unless you control two or more other lands.
{T}: Add {W} or {B}.",rare,,,Land
313,Stormcarved Coast,L,0.0,,,,,"Stormcarved Coast enters the battlefield tapped unless you control two or more other lands.
{T}: Add {U} or {R}.",rare,,,Land
314,Sundown Pass,L,0.0,,,,,"Sundown Pass enters the battlefield tapped unless you control two or more other lands.
{T}: Add {R} or {W}.",rare,,,Land
315,Voldaren Estate,L,0.0,,,,,"{T}: Add {C}.
{T}, Pay 1 life: Add one mana of any color. Spend this mana only to cast a Vampire spell.
{5}, {T}: Create a Blood token. This ability costs {1} less to activate for each Vampire you control. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")",rare,,,Land
