,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
277,Gnarlback Rhino,G,4.0,{2}{G}{G},4.0,4.0,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Whenever you cast a spell that targets Gnarlback Rhino, draw a card.",uncommon,Trample,,Creature,Rhino
278,Vivien's Crocodile,G,3.0,{2}{G},3.0,3.0,,Vivien's Crocodile gets +1/+1 as long as you control a Vivien planeswalker.,common,,,Creature,"Crocodile, Spirit"
279,Angelic Guardian,W,6.0,{4}{W}{W},5.0,5.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
Whenever one or more creatures you control attack, they gain indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy them.)",rare,Flying,,Creature,Angel
280,Bastion Enforcer,W,3.0,{2}{W},3.0,2.0,,,common,,,Creature,"Dwarf, Soldier"
281,Concordia Pegasus,W,2.0,{1}{W},1.0,3.0,,Flying,common,Flying,,Creature,Pegasus
282,Haazda Officer,W,3.0,{2}{W},3.0,2.0,,"When Haazda Officer enters the battlefield, target creature you control gets +1/+1 until end of turn.",common,,,Creature,"Human, Soldier"
283,Impassioned Orator,W,2.0,{1}{W},2.0,2.0,,"Whenever another creature enters the battlefield under your control, you gain 1 life.",common,,,Creature,"Human, Cleric"
284,Imperial Outrider,W,4.0,{3}{W},1.0,5.0,,,common,,,Creature,"Human, Knight"
285,Ironclad Krovod,W,4.0,{3}{W},2.0,5.0,,,common,,,Creature,Beast
286,Prowling Caracal,W,2.0,{1}{W},3.0,1.0,,,common,,,Creature,Cat
287,Serra's Guardian,W,6.0,{4}{W}{W},5.0,5.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
Vigilance (Attacking doesn't cause this creature to tap.)
Other creatures you control have vigilance.",rare,"Flying, Vigilance",,Creature,Angel
288,Show of Valor,W,2.0,{1}{W},,,,Target creature gets +2/+4 until end of turn.,common,,,Instant,
289,Siege Mastodon,W,5.0,{4}{W},3.0,5.0,,,common,,,Creature,Elephant
290,Take Vengeance,W,2.0,{1}{W},,,,Destroy target tapped creature.,common,,,Sorcery,
291,Trusted Pegasus,W,3.0,{2}{W},2.0,2.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
Whenever Trusted Pegasus attacks, target attacking creature without flying gains flying until end of turn.",common,Flying,,Creature,Pegasus
292,Coral Merfolk,U,2.0,{1}{U},2.0,1.0,,,common,,,Creature,Merfolk
293,Phantom Warrior,U,3.0,{1}{U}{U},2.0,2.0,,Phantom Warrior can't be blocked.,common,,,Creature,"Illusion, Warrior"
294,Riddlemaster Sphinx,U,6.0,{4}{U}{U},5.0,5.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
When Riddlemaster Sphinx enters the battlefield, you may return target creature an opponent controls to its owner's hand.",rare,Flying,,Creature,Sphinx
295,Snapping Drake,U,4.0,{3}{U},3.0,2.0,,Flying (This creature can't be blocked except by creatures with flying or reach.),common,Flying,,Creature,Drake
296,Bartizan Bats,B,4.0,{3}{B},3.0,1.0,,Flying (This creature can't be blocked except by creatures with flying or reach.),common,Flying,,Creature,Bat
297,Bogstomper,B,6.0,{4}{B}{B},6.0,5.0,,,common,,,Creature,Beast
298,Dark Remedy,B,2.0,{1}{B},,,,Target creature gets +1/+3 until end of turn.,common,,,Instant,
299,Disentomb,B,1.0,{B},,,,Return target creature card from your graveyard to your hand.,common,,,Sorcery,
300,Gravewaker,B,6.0,{4}{B}{B},5.0,5.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
{5}{B}{B}: Return target creature card from your graveyard to the battlefield tapped.",rare,Flying,,Creature,"Bird, Spirit"
301,Skeleton Archer,B,4.0,{3}{B},3.0,3.0,,"When Skeleton Archer enters the battlefield, it deals 1 damage to any target.",common,,,Creature,"Skeleton, Archer"
302,Sorin's Thirst,B,2.0,{B}{B},,,,Sorin's Thirst deals 2 damage to target creature and you gain 2 life.,common,,,Instant,
303,Vampire Opportunist,B,2.0,{1}{B},2.0,1.0,,{6}{B}: Each opponent loses 2 life and you gain 2 life.,common,,,Creature,Vampire
304,Walking Corpse,B,2.0,{1}{B},2.0,2.0,,,common,,,Creature,Zombie
305,Engulfing Eruption,R,4.0,{2}{R}{R},,,,Engulfing Eruption deals 5 damage to target creature.,common,,,Sorcery,
306,Fearless Halberdier,R,3.0,{2}{R},3.0,2.0,,,common,,,Creature,"Human, Warrior"
307,Goblin Assailant,R,2.0,{1}{R},2.0,2.0,,,common,,,Creature,"Goblin, Warrior"
308,Hostile Minotaur,R,4.0,{3}{R},3.0,3.0,,Haste (This creature can attack and {T} as soon as it comes under your control.),common,Haste,,Creature,Minotaur
309,Immortal Phoenix,R,6.0,{4}{R}{R},5.0,3.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
When Immortal Phoenix dies, return it to its owner's hand.",rare,Flying,,Creature,Phoenix
310,Nimble Birdsticker,R,3.0,{2}{R},2.0,3.0,,Reach (This creature can block creatures with flying.),common,Reach,,Creature,Goblin
311,Rubblebelt Recluse,R,5.0,{4}{R},6.0,5.0,,Rubblebelt Recluse attacks each combat if able.,common,,,Creature,"Ogre, Berserker"
312,Shivan Dragon,R,6.0,{4}{R}{R},5.0,5.0,,"Flying (This creature can't be blocked except by creatures with flying or reach.)
{R}: Shivan Dragon gets +1/+0 until end of turn.",rare,Flying,,Creature,Dragon
313,Volcanic Dragon,R,6.0,{4}{R}{R},4.0,4.0,,"Flying, haste",uncommon,"Flying, Haste",,Creature,Dragon
314,Aggressive Mammoth,G,6.0,{3}{G}{G}{G},8.0,8.0,,"Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Other creatures you control have trample.",rare,Trample,,Creature,Elephant
315,Bristling Boar,G,4.0,{3}{G},4.0,3.0,,Bristling Boar can't be blocked by more than one creature.,common,,,Creature,Boar
316,Canopy Spider,G,2.0,{1}{G},1.0,3.0,,Reach (This creature can block creatures with flying.),common,Reach,,Creature,Spider
317,Frilled Sandwalla,G,1.0,{G},1.0,1.0,,{1}{G}: Frilled Sandwalla gets +2/+2 until end of turn. Activate only once each turn.,common,,,Creature,Lizard
318,Oakenform,G,3.0,{2}{G},,,,"Enchant creature
Enchanted creature gets +3/+3.",common,Enchant,,Enchantment,Aura
319,Prized Unicorn,G,4.0,{3}{G},2.0,2.0,,All creatures able to block Prized Unicorn do so.,common,,,Creature,Unicorn
320,Titanic Growth,G,2.0,{1}{G},,,,Target creature gets +4/+4 until end of turn.,common,,,Instant,
321,Woodland Mystic,G,2.0,{1}{G},1.0,1.0,,{T}: Add {G}.,common,,,Creature,"Elf, Druid"
