,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
260,Ravager's Mace,"B, R",3.0,{1}{B}{R},,,,"When Ravager's Mace enters the battlefield, attach it to target creature you control.
Equipped creature gets +1/+0 for each creature in your party and has menace. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)
Equip {2}{B}{R}",uncommon,Equip,,Artifact,Equipment
261,Soaring Thought-Thief,"B, U",2.0,{U}{B},1.0,3.0,,"Flash
Flying
As long as an opponent has eight or more cards in their graveyard, Rogues you control get +1/+0.
Whenever one or more Rogues you control attack, each opponent mills two cards.",uncommon,"Flash, Flying, Mill",,Creature,"Human, Rogue"
262,Spoils of Adventure,"U, W",6.0,{4}{W}{U},,,,"This spell costs {1} less to cast for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)
You gain 3 life and draw three cards.",uncommon,,,Instant,
263,Umara Mystic,"R, U",3.0,{1}{U}{R},1.0,3.0,,"Flying
Whenever you cast an instant, sorcery, or Wizard spell, Umara Mystic gets +2/+0 until end of turn.",uncommon,Flying,,Creature,"Merfolk, Wizard"
264,"Yasharn, Implacable Earth","G, W",4.0,{2}{G}{W},4.0,4.0,,"When Yasharn enters the battlefield, search your library for a basic Forest card and a basic Plains card, reveal those cards, put them into your hand, then shuffle.
Players can't pay life or sacrifice nonland permanents to cast spells or activate abilities.",rare,,Legendary,Creature,"Elemental, Boar"
265,"Zagras, Thief of Heartbeats","B, R",6.0,{4}{B}{R},4.0,4.0,,"This spell costs {1} less to cast for each creature in your party.
Flying, deathtouch, haste
Other creatures you control have deathtouch.
Whenever a creature you control deals combat damage to a planeswalker, destroy that planeswalker.",rare,"Deathtouch, Flying, Haste",Legendary,Creature,"Vampire, Rogue"
266,"Zareth San, the Trickster","B, U",5.0,{3}{U}{B},4.0,4.0,,"Flash
{2}{U}{B}, Return an unblocked attacking Rogue you control to its owner's hand: Put Zareth San, the Trickster from your hand onto the battlefield tapped and attacking.
Whenever Zareth San deals combat damage to a player, you may put target permanent card from that player's graveyard onto the battlefield under your control.",rare,Flash,Legendary,Creature,"Merfolk, Rogue"
267,Cliffhaven Kitesail,C,1.0,{1},,,,"When Cliffhaven Kitesail enters the battlefield, attach it to target creature you control.
Equipped creature has flying.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
268,Forsaken Monument,C,5.0,{5},,,,"Colorless creatures you control get +2/+2.
Whenever you tap a permanent for {C}, add an additional {C}.
Whenever you cast a colorless spell, you gain 2 life.",mythic,,Legendary,Artifact,
269,Lithoform Engine,C,4.0,{4},,,,"{2}, {T}: Copy target activated or triggered ability you control. You may choose new targets for the copy.
{3}, {T}: Copy target instant or sorcery spell you control. You may choose new targets for the copy.
{4}, {T}: Copy target permanent spell you control. (The copy becomes a token.)",mythic,,Legendary,Artifact,
270,Myriad Construct,C,4.0,{4},4.0,4.0,,"Kicker {3}
If Myriad Construct was kicked, it enters the battlefield with a +1/+1 counter on it for each nonbasic land your opponents control.
When Myriad Construct becomes the target of a spell, sacrifice it and create a number of 1/1 colorless Construct artifact creature tokens equal to its power.",rare,Kicker,,"Artifact, Creature",Construct
271,Relic Amulet,C,2.0,{2},,,,"Whenever you cast an instant, sorcery, or Wizard spell, put a charge counter on Relic Amulet.
{2}, {T}, Remove all charge counters from Relic Amulet: It deals that much damage to target creature.",uncommon,,,Artifact,
272,Relic Axe,C,2.0,{2},,,,"When Relic Axe enters the battlefield, attach it to target creature you control.
Equipped creature gets +1/+1. If it's a Warrior, it gets +2/+1 instead.
Equip {2}",uncommon,Equip,,Artifact,Equipment
273,Relic Golem,C,3.0,{3},6.0,6.0,,"Relic Golem can't attack or block unless an opponent has eight or more cards in their graveyard.
{2}, {T}: Target player mills two cards. (They put the top two cards of their library into their graveyard.)",uncommon,Mill,,"Artifact, Creature",Golem
274,Relic Vial,C,3.0,{3},,,,"{2}, {T}, Sacrifice a creature: Draw a card.
As long as you control a Cleric, Relic Vial has ""Whenever a creature you control dies, each opponent loses 1 life and you gain 1 life.""",uncommon,,,Artifact,
275,Sea Gate Colossus,C,7.0,{7},7.0,5.0,,"This spell costs {1} less to cast for each creature in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",common,,,"Artifact, Creature","Golem, Warrior"
276,Skyclave Relic,C,3.0,{3},,,,"Kicker {3}
Indestructible
When Skyclave Relic enters the battlefield, if it was kicked, create two tapped tokens that are copies of Skyclave Relic.
{T}: Add one mana of any color.",rare,"Indestructible, Kicker",,Artifact,
277,Skyclave Sentinel,C,3.0,{3},2.0,3.0,,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Flying, defender
If Skyclave Sentinel was kicked, it enters the battlefield with two +1/+1 counters on it.
As long as Skyclave Sentinel has a +1/+1 counter on it, it can attack as though it didn't have defender.",common,"Defender, Flying, Kicker",,"Artifact, Creature",Gargoyle
278,Spare Supplies,C,2.0,{2},,,,"Spare Supplies enters the battlefield tapped.
When Spare Supplies enters the battlefield, draw a card.
{2}, {T}, Sacrifice Spare Supplies: Draw a card.",common,,,Artifact,
279,Stonework Packbeast,C,2.0,{2},2.0,1.0,,"Stonework Packbeast is also a Cleric, Rogue, Warrior, and Wizard.
{2}: Add one mana of any color.",common,,,"Artifact, Creature",Beast
280,Utility Knife,C,1.0,{1},,,,"When Utility Knife enters the battlefield, attach it to target creature you control.
Equipped creature gets +1/+1.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",common,Equip,,Artifact,Equipment
281,Base Camp,L,0.0,,,,,"Base Camp enters the battlefield tapped.
{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a Cleric, Rogue, Warrior, or Wizard spell or to activate an ability of a Cleric, Rogue, Warrior, or Wizard.",uncommon,,,Land,
282,Branchloft Pathway,L,0.0,,,,,{T}: Add {G}.,rare,,,Land,
283,Boulderloft Pathway,L,0.0,,,,,{T}: Add {W}.,rare,,,Land,
284,Brightclimb Pathway,L,0.0,,,,,{T}: Add {W}.,rare,,,Land,
285,Grimclimb Pathway,L,0.0,,,,,{T}: Add {B}.,rare,,,Land,
286,Clearwater Pathway,L,0.0,,,,,{T}: Add {U}.,rare,,,Land,
287,Murkwater Pathway,L,0.0,,,,,{T}: Add {B}.,rare,,,Land,
288,Cragcrown Pathway,L,0.0,,,,,{T}: Add {R}.,rare,,,Land,
289,Timbercrown Pathway,L,0.0,,,,,{T}: Add {G}.,rare,,,Land,
290,Crawling Barrens,L,0.0,,,,,"{T}: Add {C}.
{4}: Put two +1/+1 counters on Crawling Barrens. Then you may have it become a 0/0 Elemental creature until end of turn. It's still a land.",rare,,,Land,
291,Needleverge Pathway,L,0.0,,,,,{T}: Add {R}.,rare,,,Land,
292,Pillarverge Pathway,L,0.0,,,,,{T}: Add {W}.,rare,,,Land,
293,Riverglide Pathway,L,0.0,,,,,{T}: Add {U}.,rare,,,Land,
294,Lavaglide Pathway,L,0.0,,,,,{T}: Add {R}.,rare,,,Land,
295,Throne of Makindi,L,0.0,,,,,"{T}: Add {C}.
{1}, {T}: Put a charge counter on Throne of Makindi.
{T}, Remove a charge counter from Throne of Makindi: Add two mana of any one color. Spend this mana only to cast kicked spells.",rare,,,Land,
