,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types
261,Departed Soulkeeper,"U, W",2.0,,3.0,1.0,,"Flying
Departed Soulkeeper can block only creatures with flying.
If Departed Soulkeeper would be put into a graveyard from anywhere, exile it instead.",uncommon,Flying,,Creature
262,Dire-Strain Rampage,"G, R",3.0,{1}{R}{G},,,,"Destroy target artifact, enchantment, or land. If a land was destroyed this way, its controller may search their library for up to two basic land cards, put them onto the battlefield tapped, then shuffle. Otherwise, its controller may search their library for a basic land card, put it onto the battlefield tapped, then shuffle.
Flashback {3}{R}{G}",rare,Flashback,,Sorcery
263,Diregraf Rebirth,"B, G",5.0,{3}{B}{G},,,,"This spell costs {1} less to cast for each creature that died this turn.
Return target creature card from your graveyard to the battlefield.
Flashback {5}{B}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
264,Faithful Mending,"U, W",2.0,{W}{U},,,,"You gain 2 life, draw two cards, then discard two cards.
Flashback {1}{W}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Instant
265,Fleshtaker,"B, W",2.0,{W}{B},2.0,2.0,,"Whenever you sacrifice another creature, you gain 1 life and scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
{1}, Sacrifice another creature: Fleshtaker gets +2/+2 until end of turn.",uncommon,Scry,,Creature
266,"Florian, Voldaren Scion","B, R",3.0,{1}{B}{R},3.0,3.0,,"First strike
At the beginning of your postcombat main phase, look at the top X cards of your library, where X is the total amount of life your opponents lost this turn. Exile one of those cards and put the rest on the bottom of your library in a random order. You may play the exiled card this turn.",rare,First strike,Legendary,Creature
267,Galvanic Iteration,"R, U",2.0,{U}{R},,,,"When you cast your next instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.
Flashback {1}{U}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Instant
268,Ghoulcaller's Harvest,"B, G",2.0,{B}{G},,,,"Create X 2/2 black Zombie creature tokens with decayed, where X is half the number of creature cards in your graveyard, rounded up. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)
Flashback {3}{B}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
269,Grizzly Ghoul,"B, G",4.0,{2}{B}{G},4.0,3.0,,"Trample
Grizzly Ghoul enters the battlefield with a +1/+1 counter on it for each creature that died this turn.",uncommon,Trample,,Creature
270,Hallowed Respite,"U, W",2.0,{W}{U},,,,"Exile target nonlegendary creature, then return it to the battlefield under its owner's control. If it entered under your control, put a +1/+1 counter on it. Otherwise, tap it.
Flashback {1}{W}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
271,Hungry for More,"B, R",2.0,{B}{R},,,,"Create a 3/1 black and red Vampire creature token with trample, lifelink, and haste. Sacrifice it at the beginning of the next end step.
Flashback {1}{B}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,"Flashback, Lifelink",,Sorcery
272,Join the Dance,"G, W",2.0,{G}{W},,,,"Create two 1/1 white Human creature tokens.
Flashback {3}{G}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
273,"Katilda, Dawnhart Prime","G, W",2.0,{G}{W},1.0,1.0,,"Protection from Werewolves
Human creatures you control have ""{T}: Add one mana of any of this creature's colors.""
{4}{G}{W}, {T}: Put a +1/+1 counter on each creature you control.",rare,Protection,Legendary,Creature
274,Kessig Naturalist,"G, R",2.0,{R}{G},2.0,2.0,,"Whenever Kessig Naturalist attacks, add {R} or {G}. Until end of turn, you don't lose this mana as steps and phases end.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)",uncommon,Daybound,,Creature
275,Lord of the Ulvenwald,"G, R",2.0,,3.0,3.0,,"Other Wolves and Werewolves you control get +1/+1.
Whenever Lord of the Ulvenwald attacks, add {R} or {G}. Until end of turn, you don't lose this mana as steps and phases end.
Nightbound (If a player casts at least two spells during their own turn, it becomes day next turn.)",uncommon,Nightbound,,Creature
276,"Liesa, Forgotten Archangel","B, W",5.0,{2}{W}{W}{B},4.0,5.0,,"Flying, lifelink
Whenever another nontoken creature you control dies, return that card to its owner's hand at the beginning of the next end step.
If a creature an opponent controls would die, exile it instead.",rare,"Flying, Lifelink",Legendary,Creature
277,"Ludevic, Necrogenius","B, U",2.0,{U}{B},2.0,3.0,,"Whenever Ludevic, Necrogenius enters the battlefield or attacks, mill a card.
{X}{U}{U}{B}{B}, Exile X creature cards from your graveyard: Transform Ludevic. X can't be 0. Activate only as a sorcery.",rare,"Mill, Transform",Legendary,Creature
278,"Olag, Ludevic's Hubris","B, U",2.0,,4.0,4.0,,"As this creature transforms into Olag, Ludevic's Hubris, it becomes a copy of a creature card exiled with it, except its name is Olag, Ludevic's Hubris, it's 4/4, and it's a legendary blue and black Zombie in addition to its other colors and types. Put a number of +1/+1 counters on Olag equal to the number of creature cards exiled with it.",rare,Transform,Legendary,Creature
279,Old Stickfingers,"B, G",2.0,{X}{B}{G},,,,"When you cast this spell, reveal cards from the top of your library until you reveal X creature cards. Put all creature cards revealed this way into your graveyard, then put the rest on the bottom of your library in a random order.
Old Stickfingers's power and toughness are each equal to the number of creature cards in your graveyard.",rare,,Legendary,Creature
280,"Rem Karolus, Stalwart Slayer","R, W",3.0,{1}{R}{W},2.0,3.0,,"Flying, haste
If a spell would deal damage to you or another permanent you control, prevent that damage.
If a spell would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 1 instead.",rare,"Flying, Haste",Legendary,Creature
281,Rite of Harmony,"G, W",2.0,{G}{W},,,,"Whenever a creature or enchantment enters the battlefield under your control this turn, draw a card.
Flashback {2}{G}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Instant
282,Rite of Oblivion,"B, W",2.0,{W}{B},,,,"As an additional cost to cast this spell, sacrifice a nonland permanent.
Exile target nonland permanent.
Flashback {2}{W}{B} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",uncommon,Flashback,,Sorcery
283,Rootcoil Creeper,"G, U",2.0,{G}{U},2.0,2.0,,"{T}: Add one mana of any color.
{T}: Add two mana of any one color. Spend this mana only to cast spells from your graveyard.
{G}{U}, {T}, Exile Rootcoil Creeper: Return target card with flashback you own from exile to your hand.",uncommon,,,Creature
284,Sacred Fire,"R, W",2.0,{R}{W},,,,"Sacred Fire deals 2 damage to any target and you gain 2 life.
Flashback {4}{R}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Instant
285,"Sigarda, Champion of Light","G, W",4.0,{1}{G}{W}{W},4.0,4.0,,"Flying, trample
Humans you control get +1/+1.
Coven — Whenever Sigarda attacks, if you control three or more creatures with different powers, look at the top five cards of your library. You may reveal a Human creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",mythic,"Coven, Flying, Trample",Legendary,Creature
286,Siphon Insight,"B, U",2.0,{U}{B},,,,"Look at the top two cards of target opponent's library. Exile one of them face down and put the other on the bottom of that library. You may look at and play the exiled card for as long as it remains exiled, and you may spend mana as though it were mana of any color to cast that spell.
Flashback {1}{U}{B}",rare,Flashback,,Instant
287,"Slogurk, the Overslime","G, U",3.0,{1}{G}{U},3.0,3.0,,"Trample
Whenever a land card is put into your graveyard from anywhere, put a +1/+1 counter on Slogurk, the Overslime.
Remove three +1/+1 counters from Slogurk: Return it to its owner's hand.
When Slogurk leaves the battlefield, return up to three target land cards from your graveyard to your hand.",rare,Trample,Legendary,Creature
288,Storm Skreelix,"R, U",5.0,{3}{U}{R},2.0,4.0,,"Flying
Instant and sorcery spells you cast cost {1} less to cast.
Whenever you cast an instant or sorcery spell, Storm Skreelix gets +2/+0 until end of turn.",uncommon,Flying,,Creature
289,Sunrise Cavalier,"R, W",3.0,{1}{R}{W},3.0,3.0,,"Trample, haste
If it's neither day nor night, it becomes day as Sunrise Cavalier enters the battlefield.
Whenever day becomes night or night becomes day, put a +1/+1 counter on target creature you control.",uncommon,"Haste, Trample",,Creature
290,"Teferi, Who Slows the Sunset","U, W",4.0,{2}{W}{U},,,4.0,"[+1]: Choose up to one target artifact, up to one target creature, and up to one target land. Untap the chosen permanents you control. Tap the chosen permanents you don't control. You gain 2 life.
[−2]: Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.
[−7]: You get an emblem with ""Untap all permanents you control during each opponent's untap step"" and ""You draw a card during each opponent's draw step.""",mythic,,Legendary,Planeswalker
291,"Tovolar, Dire Overlord","G, R",3.0,{1}{R}{G},3.0,3.0,,"Whenever a Wolf or Werewolf you control deals combat damage to a player, draw a card.
At the beginning of your upkeep, if you control three or more Wolves and/or Werewolves, it becomes night. Then transform any number of Human Werewolves you control.
Daybound",rare,"Daybound, Transform",Legendary,Creature
292,"Tovolar, the Midnight Scourge","G, R",3.0,,4.0,4.0,,"Whenever a Wolf or Werewolf you control deals combat damage to a player, draw a card.
{X}{R}{G}: Target Wolf or Werewolf you control gets +X/+0 and gains trample until end of turn.
Nightbound",rare,Nightbound,Legendary,Creature
293,Unnatural Moonrise,"G, R",2.0,{R}{G},,,,"It becomes night. Until end of turn, target creature gets +1/+0 and gains trample and ""Whenever this creature deals combat damage to a player, draw a card.""
Flashback {2}{R}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
294,"Vadrik, Astral Archmage","R, U",3.0,{1}{U}{R},1.0,2.0,,"If it's neither day nor night, it becomes day as Vadrik, Astral Archmage enters the battlefield.
Instant and sorcery spells you cast cost {X} less to cast, where X is Vadrik's power.
Whenever day becomes night or night becomes day, put a +1/+1 counter on Vadrik.",rare,,Legendary,Creature
295,Vampire Socialite,"B, R",2.0,{B}{R},2.0,2.0,,"Menace (This creature can't be blocked except by two or more creatures.)
When Vampire Socialite enters the battlefield, if an opponent lost life this turn, put a +1/+1 counter on each other Vampire you control.
As long as an opponent lost life this turn, each other Vampire you control enters the battlefield with an additional +1/+1 counter on it.",uncommon,Menace,,Creature
296,Wake to Slaughter,"B, R",5.0,{3}{B}{R},,,,"Choose up to two target creature cards in your graveyard. An opponent chooses one of them. Return that card to your hand. Return the other to the battlefield under your control. It gains haste. Exile it at the beginning of the next end step.
Flashback {4}{B}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,Flashback,,Sorcery
297,Winterthorn Blessing,"G, U",2.0,{G}{U},,,,"Put a +1/+1 counter on up to one target creature you control. Tap up to one target creature you don't control, and that creature doesn't untap during its controller's next untap step.
Flashback {1}{G}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,Flashback,,Sorcery
298,The Celestus,,3.0,{3},,,,"If it's neither day nor night, it becomes day as The Celestus enters the battlefield.
{T}: Add one mana of any color.
{3}, {T}: If it's night, it becomes day. Otherwise, it becomes night. Activate only as a sorcery.
Whenever day becomes night or night becomes day, you gain 1 life. You may draw a card. If you do, discard a card.",rare,,Legendary,Artifact
299,Crossroads Candleguide,,4.0,{4},3.0,4.0,,"When Crossroads Candleguide enters the battlefield, exile up to one target card from a graveyard.
{2}: Add one mana of any color.",common,,,"Artifact, Creature"
300,Jack-o'-Lantern,,1.0,{1},,,,"{1}, {T}, Sacrifice Jack-o'-Lantern: Exile up to one target card from a graveyard. Draw a card.
{1}, Exile Jack-o'-Lantern from your graveyard: Add one mana of any color.",common,,,Artifact
301,Moonsilver Key,,2.0,{2},,,,"{1}, {T}, Sacrifice Moonsilver Key: Search your library for an artifact card with a mana ability or a basic land card, reveal it, put it into your hand, then shuffle.",uncommon,,,Artifact
302,Mystic Skull,,2.0,{2},,,,"{1}, {T}: Add one mana of any color.
{5}, {T}: Transform Mystic Skull.",uncommon,Transform,,Artifact
303,Mystic Monstrosity,,2.0,,5.0,6.0,,"Lands you control have ""{T}: Add one mana of any color.""",uncommon,,,"Artifact, Creature"
304,Pithing Needle,,1.0,{1},,,,"As Pithing Needle enters the battlefield, choose a card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.",rare,,,Artifact
305,Silver Bolt,,1.0,{1},,,,"{3}, {T}, Sacrifice Silver Bolt: It deals 3 damage to target creature. If a Werewolf is dealt damage this way, destroy it.",common,,,Artifact
306,Stuffed Bear,,2.0,{2},,,,{2}: Stuffed Bear becomes a 4/4 green Bear artifact creature until end of turn.,common,,,Artifact
307,Deserted Beach,,0.0,,,,,"Deserted Beach enters the battlefield tapped unless you control two or more other lands.
{T}: Add {W} or {U}.",rare,,,Land
308,Evolving Wilds,,0.0,,,,,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",common,,,Land
309,Field of Ruin,,0.0,,,,,"{T}: Add {C}.
{2}, {T}, Sacrifice Field of Ruin: Destroy target nonbasic land an opponent controls. Each player searches their library for a basic land card, puts it onto the battlefield, then shuffles.",uncommon,,,Land
310,Haunted Ridge,,0.0,,,,,"Haunted Ridge enters the battlefield tapped unless you control two or more other lands.
{T}: Add {B} or {R}.",rare,,,Land
311,Hostile Hostel,,0.0,,,,,"{T}: Add {C}.
{1}, {T}, Sacrifice a creature: Put a soul counter on Hostile Hostel. Then if there are three or more soul counters on it, remove those counters, transform it, then untap it. Activate only as a sorcery.",mythic,Transform,,Land
312,Creeping Inn,B,0.0,,3.0,7.0,,"Whenever Creeping Inn attacks, you may exile a creature card from your graveyard. If you do, each opponent loses X life and you gain X life, where X is the number of creature cards exiled with Creeping Inn.
{4}: Creeping Inn phases out.",mythic,,,"Artifact, Creature"
313,Overgrown Farmland,,0.0,,,,,"Overgrown Farmland enters the battlefield tapped unless you control two or more other lands.
{T}: Add {G} or {W}.",rare,,,Land
314,Rockfall Vale,,0.0,,,,,"Rockfall Vale enters the battlefield tapped unless you control two or more other lands.
{T}: Add {R} or {G}.",rare,,,Land
315,Shipwreck Marsh,,0.0,,,,,"Shipwreck Marsh enters the battlefield tapped unless you control two or more other lands.
{T}: Add {U} or {B}.",rare,,,Land
