,name,colors,manaValue,manaCost,power,toughness,loyalty,text,rarity,keywords,supertypes,types,subtypes
275,Idyllic Grange,L,0.0,,,,,"({T}: Add {W}.)
Idyllic Grange enters the battlefield tapped unless you control three or more other Plains.
When Idyllic Grange enters the battlefield untapped, put a +1/+1 counter on target creature you control.",common,,,Land,Plains
276,Mystic Sanctuary,L,0.0,,,,,"({T}: Add {U}.)
Mystic Sanctuary enters the battlefield tapped unless you control three or more other Islands.
When Mystic Sanctuary enters the battlefield untapped, you may put target instant or sorcery card from your graveyard on top of your library.",common,,,Land,Island
277,Tournament Grounds,L,0.0,,,,,"{T}: Add {C}.
{T}: Add {R}, {W}, or {B}. Spend this mana only to cast a Knight or Equipment spell.",uncommon,,,Land,
278,Witch's Cottage,L,0.0,,,,,"({T}: Add {B}.)
Witch's Cottage enters the battlefield tapped unless you control three or more other Swamps.
When Witch's Cottage enters the battlefield untapped, you may put target creature card from your graveyard on top of your library.",common,,,Land,Swamp
279,"Rowan, Fearless Sparkmage",R,5.0,{3}{R}{R},,,5.0,"[+1]: Up to one target creature gets +3/+0 and gains first strike until end of turn.
[−2]: Rowan, Fearless Sparkmage deals 1 damage to each of up to two target creatures. Those creatures can't block this turn.
[−9]: Gain control of all creatures until end of turn. Untap them. They gain haste until end of turn.",mythic,,Legendary,Planeswalker,Rowan
280,Garrison Griffin,W,3.0,{2}{W},2.0,2.0,,"Flying
Whenever Garrison Griffin attacks, target Knight you control gains flying until end of turn.",common,Flying,,Creature,Griffin
281,Rowan's Battleguard,R,4.0,{3}{R},3.0,3.0,,"First strike
As long as you control a Rowan planeswalker, Rowan's Battleguard gets +3/+0.",uncommon,First strike,,Creature,"Human, Knight"
282,Rowan's Stalwarts,R,5.0,{4}{R},5.0,2.0,,"When Rowan's Stalwarts enters the battlefield, you may search your library and/or graveyard for a card named Rowan, Fearless Sparkmage, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Creature,"Human, Knight"
283,Wind-Scarred Crag,L,0.0,,,,,"Wind-Scarred Crag enters the battlefield tapped.
When Wind-Scarred Crag enters the battlefield, you gain 1 life.
{T}: Add {R} or {W}.",common,,,Land,
284,"Oko, the Trickster","G, U",6.0,{4}{G}{U},,,4.0,"[+1]: Put two +1/+1 counters on up to one target creature you control.
[0]: Until end of turn, Oko, the Trickster becomes a copy of target creature you control. Prevent all damage that would be dealt to him this turn.
[−7]: Until end of turn, each creature you control has base power and toughness 10/10 and gains trample.",mythic,,Legendary,Planeswalker,Oko
285,Oko's Accomplices,U,3.0,{2}{U},2.0,3.0,,Flying,common,Flying,,Creature,Faerie
286,Bramblefort Fink,G,2.0,{1}{G},2.0,2.0,,{8}: Bramblefort Fink has base power and toughness 10/10 until end of turn. Activate only if you control an Oko planeswalker.,uncommon,,,Creature,Ouphe
287,Oko's Hospitality,"G, U",5.0,{3}{G}{U},,,,"Creatures you control have base power and toughness 3/3 until end of turn. You may search your library and/or graveyard for a card named Oko, the Trickster, reveal it, and put it into your hand. If you search your library this way, shuffle.",rare,,,Instant,
288,Thornwood Falls,L,0.0,,,,,"Thornwood Falls enters the battlefield tapped.
When Thornwood Falls enters the battlefield, you gain 1 life.
{T}: Add {G} or {U}.",common,,,Land,
